date,state,mobility_data_type,mobility_composite
2020-03-28,New York,observed,-64.632622365922
2020-03-29,New York,observed,-65.3609602554711
2020-03-30,New York,observed,-65.88600318726961
2020-03-31,New York,observed,-66.2448675976369
2020-04-01,New York,observed,-66.47102294158499
2020-04-02,New York,observed,-66.59451920644179
2020-04-03,New York,observed,-66.6416269148306
2020-04-04,New York,observed,-66.6348608075636
2020-04-05,New York,observed,-66.5927024707207
2020-04-06,New York,observed,-66.52836989017689
2020-04-07,New York,observed,-66.4495624567439
2020-04-08,New York,observed,-66.3590276880942
2020-04-09,New York,observed,-66.25595577183229
2020-04-10,New York,observed,-66.1376361921901
2020-04-11,New York,observed,-66.00106850383389
2020-04-12,New York,observed,-65.8435799630451
2020-04-13,New York,observed,-65.6624404923286
2020-04-14,New York,observed,-65.4562012333839
2020-04-15,New York,observed,-65.2258355477596
2020-04-16,New York,observed,-64.97393914249051
2020-04-17,New York,observed,-64.7040959011399
2020-04-18,New York,observed,-64.42035942624311
2020-04-19,New York,observed,-64.126268440754
2020-04-20,New York,observed,-63.823687900514
2020-04-21,New York,observed,-63.512655772356396
2020-04-22,New York,observed,-63.19288327978829
2020-04-23,New York,observed,-62.865042240576
2020-04-24,New York,observed,-62.5309492002493
2020-04-25,New York,observed,-62.1937667016189
2020-04-26,New York,observed,-61.857455717773504
2020-04-27,New York,observed,-61.5252267825082
2020-04-28,New York,observed,-61.20019692724011
2020-04-29,New York,observed,-60.88616918637629
2020-04-30,New York,observed,-60.5873791645456
2020-05-01,New York,observed,-60.3081164430771
2020-05-02,New York,observed,-60.0517560793707
2020-05-03,New York,observed,-59.8187046190691
2020-05-04,New York,observed,-59.604142350243905
2020-05-05,New York,observed,-59.398195378916796
2020-05-06,New York,observed,-59.1883081398535
2020-05-07,New York,observed,-58.961488737230994
2020-05-08,New York,observed,-58.70642584810929
2020-05-09,New York,observed,-58.4147147621669
2020-05-10,New York,observed,-58.0813056512758
2020-05-11,New York,observed,-57.7036207663103
2020-05-12,New York,observed,-57.28167131137079
2020-05-13,New York,observed,-56.819763982837294
2020-05-14,New York,observed,-56.326356103568
2020-05-15,New York,observed,-55.8128238966621
2020-05-16,New York,observed,-55.292268955243394
2020-05-17,New York,observed,-54.7776288984419
2020-05-18,New York,observed,-54.2790281720811
2020-05-19,New York,observed,-53.802527865105496
2020-05-20,New York,observed,-53.350259699576505
2020-05-21,New York,observed,-52.92032974700499
2020-05-22,New York,observed,-52.50746640332851
2020-05-23,New York,observed,-52.103851759400605
2020-05-24,New York,observed,-51.699917744288705
2020-05-25,New York,observed,-51.28394836573071
2020-05-26,New York,observed,-50.84361793021029
2020-05-27,New York,observed,-50.3709288125574
2020-05-28,New York,observed,-49.8632590540639
2020-05-29,New York,observed,-49.3226272117201
2020-05-30,New York,observed,-48.7542595997351
2020-05-31,New York,observed,-48.1635230500827
2020-06-01,New York,observed,-47.5536334927052
2020-06-02,New York,observed,-46.9263586569878
2020-06-03,New York,observed,-46.284883584012
2020-06-04,New York,observed,-45.6355478636415
2020-06-05,New York,observed,-44.9878926811577
2020-06-06,New York,observed,-44.353304043154296
2020-06-07,New York,observed,-43.742213453653605
2020-06-08,New York,observed,-43.1592243027364
2020-06-09,New York,observed,-42.6020212483184
2020-06-10,New York,observed,-42.0648966235133
2020-06-11,New York,observed,-41.5414191717686
2020-06-12,New York,observed,-41.0260208791895
2020-06-13,New York,observed,-40.5155728146746
2020-06-14,New York,observed,-40.0092374252236
2020-06-15,New York,observed,-39.5064440091812
2020-06-16,New York,observed,-39.0070636175115
2020-06-17,New York,observed,-38.5137822859963
2020-06-18,New York,observed,-38.0327755323817
2020-06-19,New York,observed,-37.573242581936604
2020-06-20,New York,observed,-37.145967309870294
2020-06-21,New York,observed,-36.7603516128861
2020-06-22,New York,observed,-36.420070270097796
2020-06-23,New York,observed,-36.1230049395721
2020-06-24,New York,observed,-35.865033756901795
2020-06-25,New York,observed,-35.642457820358096
2020-06-26,New York,observed,-35.4529876421159
2020-06-27,New York,observed,-35.295354218196
2020-06-28,New York,observed,-35.166503495114696
2020-06-29,New York,observed,-35.0572882864705
2020-06-30,New York,observed,-34.9512099200858
2020-07-01,New York,observed,-34.8291507273242
2020-07-02,New York,observed,-34.6725485706799
2020-07-03,New York,observed,-34.463809819376806
2020-07-04,New York,observed,-34.1889749966689
2020-07-05,New York,observed,-33.8413424667945
2020-07-06,New York,observed,-33.4201196707434
2020-07-07,New York,observed,-32.9275581586152
2020-07-08,New York,observed,-32.3744231049039
2020-07-09,New York,observed,-31.7830042622706
2020-07-10,New York,observed,-31.1855228689395
2020-07-11,New York,observed,-30.6214700866135
2020-07-12,New York,observed,-30.1340329351075
2020-07-13,New York,observed,-29.7596643808245
2020-07-14,New York,observed,-29.523267848384
2020-07-15,New York,observed,-29.440579567149
2020-07-16,New York,observed,-29.5166075570959
2020-07-17,New York,observed,-29.7439530343393
2020-07-18,New York,observed,-30.104586455103103
2020-07-19,New York,observed,-30.571723372824998
2020-07-20,New York,observed,-31.1106431624709
2020-07-21,New York,observed,-31.683547040233602
2020-07-22,New York,observed,-32.2570115750773
2020-07-23,New York,observed,-32.8067739016428
2020-07-24,New York,observed,-33.3191712182275
2020-07-25,New York,observed,-33.789037817358604
2020-07-26,New York,observed,-34.2157089659022
2020-07-27,New York,observed,-34.5971178071389
2020-07-28,New York,observed,-34.9281500482897
2020-07-29,New York,observed,-35.203144243466895
2020-07-30,New York,observed,-35.4172371919474
2020-07-31,New York,observed,-35.566529148744394
2020-08-01,New York,observed,-35.6487164761551
2020-08-02,New York,observed,-35.662795141062496
2020-08-03,New York,observed,-35.6077024575631
2020-08-04,New York,observed,-35.483665986466704
2020-08-05,New York,observed,-35.296248455053004
2020-08-06,New York,observed,-35.0587424672197
2020-08-07,New York,observed,-34.7894328181039
2020-08-08,New York,observed,-34.5079250090375
2020-08-09,New York,observed,-34.230367587588894
2020-08-10,New York,observed,-33.9626377971148
2020-08-11,New York,observed,-33.7004764851089
2020-08-12,New York,observed,-33.435781786078
2020-08-13,New York,observed,-33.1592328475282
2020-08-14,New York,observed,-32.8616088276779
2020-08-15,New York,observed,-32.5364782236161
2020-08-16,New York,observed,-32.1812295455505
2020-08-17,New York,observed,-31.7960210583335
2020-08-18,New York,observed,-31.386180687268
2020-08-19,New York,observed,-30.9646557259994
2020-08-20,New York,observed,-30.551693743209
2020-08-21,New York,observed,-30.172629537355498
2020-08-22,New York,observed,-29.852815108551102
2020-08-23,New York,observed,-29.6113695280188
2020-08-24,New York,observed,-29.4540994339452
2020-08-25,New York,observed,-29.3726781520688
2020-08-26,New York,observed,-29.351665840314396
2020-08-27,New York,observed,-29.3746537280084
2020-08-28,New York,observed,-29.4283616964512
2020-08-29,New York,observed,-29.5050375887767
2020-08-30,New York,observed,-29.6014549973692
2020-08-31,New York,observed,-29.7149142293896
2020-09-01,New York,observed,-29.8408951034617
2020-09-02,New York,observed,-29.974642678124297
2020-09-03,New York,observed,-30.111026321784898
2020-09-04,New York,observed,-30.2426595279117
2020-09-05,New York,observed,-30.358647705116702
2020-09-06,New York,observed,-30.445314202869397
2020-09-07,New York,observed,-30.4856648922751
2020-09-08,New York,observed,-30.463299504430104
2020-09-09,New York,observed,-30.3709724635991
2020-09-10,New York,observed,-30.2116458195997
2020-09-11,New York,observed,-29.997209146085897
2020-09-12,New York,observed,-29.7463859405714
2020-09-13,New York,observed,-29.4779973018348
2020-09-14,New York,observed,-29.204347732625898
2020-09-15,New York,observed,-28.9308466341537
2020-09-16,New York,observed,-28.6595839081312
2020-09-17,New York,observed,-28.3916444892178
2020-09-18,New York,observed,-28.128533172712604
2020-09-19,New York,observed,-27.872664346368605
2020-09-20,New York,observed,-27.626202559900303
2020-09-21,New York,observed,-27.3884586854676
2020-09-22,New York,observed,-27.157751478362798
2020-09-23,New York,observed,-26.9363676641576
2020-09-24,New York,observed,-26.7327238627078
2020-09-25,New York,observed,-26.560840656487304
2020-09-26,New York,observed,-26.4382402561196
2020-09-27,New York,observed,-26.3805447274698
2020-09-28,New York,observed,-26.3941924884868
2020-09-29,New York,observed,-26.477896522598602
2020-09-30,New York,observed,-26.628126075622696
2020-10-01,New York,observed,-26.8411238423374
2020-10-02,New York,observed,-27.112359728222
2020-10-03,New York,observed,-27.435281258580197
2020-10-04,New York,observed,-27.798963183201398
2020-10-05,New York,observed,-28.184096650322104
2020-10-06,New York,observed,-28.565236337859996
2020-10-07,New York,observed,-28.917452189162997
2020-10-08,New York,observed,-29.220534816423804
2020-10-09,New York,observed,-29.4604518270642
2020-10-10,New York,observed,-29.627459471304697
2020-10-11,New York,observed,-29.715390102543896
2020-10-12,New York,observed,-29.7196729567883
2020-10-13,New York,observed,-29.640198530047396
2020-10-14,New York,observed,-29.4880364518219
2020-10-15,New York,observed,-29.2856525017269
2020-10-16,New York,observed,-29.0637785795335
2020-10-17,New York,observed,-28.858240205924
2020-10-18,New York,observed,-28.7038885148555
2020-10-19,New York,observed,-28.624867174717004
2020-10-20,New York,observed,-28.631906426184695
2020-10-21,New York,observed,-28.7285992159353
2020-10-22,New York,observed,-28.9145588254272
2020-10-23,New York,observed,-29.1856794148876
2020-10-24,New York,observed,-29.533811034692803
2020-10-25,New York,observed,-29.9451025287945
2020-10-26,New York,observed,-30.3969727792212
2020-10-27,New York,observed,-30.860291386198
2020-10-28,New York,observed,-31.3058114958953
2020-10-29,New York,observed,-31.708284004663803
2020-10-30,New York,observed,-32.0492156544816
2020-10-31,New York,observed,-32.3187230554526
2020-11-01,New York,observed,-32.514050770511396
2020-11-02,New York,observed,-32.636624099828204
2020-11-03,New York,observed,-32.6929445703519
2020-11-04,New York,observed,-32.696801265888
2020-11-05,New York,observed,-32.6689448960677
2020-11-06,New York,observed,-32.6343067827177
2020-11-07,New York,observed,-32.6171375274608
2020-11-08,New York,observed,-32.6350554563638
2020-11-09,New York,observed,-32.6926485842095
2020-11-10,New York,observed,-32.7818186861642
2020-11-11,New York,observed,-32.8872855867211
2020-11-12,New York,observed,-32.991573607671796
2020-11-13,New York,observed,-33.0797066228324
2020-11-14,New York,observed,-33.140604485473
2020-11-15,New York,observed,-33.1662948446344
2020-11-16,New York,observed,-33.1505944184984
2020-11-17,New York,observed,-33.0905812804768
2020-11-18,New York,observed,-32.9881890654242
2020-11-19,New York,observed,-32.8485382519702
2020-11-20,New York,observed,-32.6786738876436
2020-11-21,New York,observed,-32.487186196896
2020-02-04,North Carolina,,
2020-02-05,North Carolina,,
2020-02-06,North Carolina,,
2020-02-07,North Carolina,,
2020-02-08,North Carolina,observed,-2.60015170775412
2020-02-09,North Carolina,observed,-2.49351949085719
2020-02-10,North Carolina,observed,-2.23968099548161
2020-02-11,North Carolina,observed,-1.89344573049096
2020-02-12,North Carolina,observed,-1.51156111111174
2020-02-13,North Carolina,observed,-1.1446133257868
2020-02-14,North Carolina,observed,-0.83089624866124
2020-02-15,North Carolina,observed,-0.59257145705536
2020-02-16,North Carolina,observed,-0.434085586961608
2020-02-17,North Carolina,observed,-0.34274263712310604
2020-02-18,North Carolina,observed,-0.29228334794563104
2020-02-19,North Carolina,observed,-0.24678081694882104
2020-02-20,North Carolina,observed,-0.16591197610511801
2020-02-21,North Carolina,observed,-0.0130168419395211
2020-02-22,North Carolina,observed,0.2340273181524
2020-02-23,North Carolina,observed,0.577881606906374
2020-02-24,North Carolina,observed,1.0046448325341
2020-02-25,North Carolina,observed,1.4876498984526798
2020-02-26,North Carolina,observed,1.99174681654488
2020-02-27,North Carolina,observed,2.479747862296
2020-02-28,North Carolina,observed,2.9177159448224597
2020-02-29,North Carolina,observed,3.2775986281528198
2020-03-01,North Carolina,observed,3.53933083750747
2020-03-02,North Carolina,observed,3.6910416079271604
2020-03-03,North Carolina,observed,3.7226224328707898
2020-03-04,North Carolina,observed,3.6199754313015498
2020-03-05,North Carolina,observed,3.3622178588604803
2020-03-06,North Carolina,observed,2.92110847136845
2020-03-07,North Carolina,observed,2.26291808973732
2020-03-08,North Carolina,observed,1.3528243983243302
2020-03-09,North Carolina,observed,0.16031286325128502
2020-03-10,North Carolina,observed,-1.33587042114704
2020-03-11,North Carolina,observed,-3.1439242995644903
2020-03-12,North Carolina,observed,-5.25633212750867
2020-03-13,North Carolina,observed,-7.64867359153158
2020-03-14,North Carolina,observed,-10.2804087943879
2020-03-15,North Carolina,observed,-13.0971583097374
2020-03-16,North Carolina,observed,-16.0348057669808
2020-03-17,North Carolina,observed,-19.0253663204425
2020-03-18,North Carolina,observed,-22.001834372132897
2020-03-19,North Carolina,observed,-24.9027106589757
2020-03-20,North Carolina,observed,-27.675845076374102
2020-03-21,North Carolina,observed,-30.2804530216312
2020-03-22,North Carolina,observed,-32.687615970813305
2020-03-23,North Carolina,observed,-34.8799446710357
2020-03-24,North Carolina,observed,-36.8510237588239
2020-03-25,North Carolina,observed,-38.6034229387288
2020-03-26,North Carolina,observed,-40.1456825002863
2020-03-27,North Carolina,observed,-41.489862156793606
2020-03-28,North Carolina,observed,-42.649778866732795
2020-03-29,North Carolina,observed,-43.63952414925671
2020-03-30,North Carolina,observed,-44.4727642854632
2020-03-31,North Carolina,observed,-45.16278104130421
2020-04-01,North Carolina,observed,-45.7224651381411
2020-04-02,North Carolina,observed,-46.1643192724119
2020-04-03,North Carolina,observed,-46.500279670279795
2020-04-04,North Carolina,observed,-46.7414363470018
2020-04-05,North Carolina,observed,-46.897619803332994
2020-04-06,North Carolina,observed,-46.97697096236789
2020-04-07,North Carolina,observed,-46.9857379960944
2020-04-08,North Carolina,observed,-46.92809586426561
2020-04-09,North Carolina,observed,-46.806387215875205
2020-04-10,North Carolina,observed,-46.6217319402804
2020-04-11,North Carolina,observed,-46.375119911067706
2020-04-12,North Carolina,observed,-46.068596513142005
2020-04-13,North Carolina,observed,-45.705896896131
2020-04-14,North Carolina,observed,-45.2931058499659
2020-04-15,North Carolina,observed,-44.8379326449955
2020-04-16,North Carolina,observed,-44.3483333549421
2020-04-17,North Carolina,observed,-43.831614134274794
2020-04-18,North Carolina,observed,-43.2937886716842
2020-04-19,North Carolina,observed,-42.7389737598948
2020-04-20,North Carolina,observed,-42.1692221076108
2020-04-21,North Carolina,observed,-41.585182293821504
2020-04-22,North Carolina,observed,-40.9867264962657
2020-04-23,North Carolina,observed,-40.373393551827704
2020-04-24,North Carolina,observed,-39.7454174928122
2020-04-25,North Carolina,observed,-39.104634340516
2020-04-26,North Carolina,observed,-38.4542729509225
2020-04-27,North Carolina,observed,-37.7988481976762
2020-04-28,North Carolina,observed,-37.144367181736996
2020-04-29,North Carolina,observed,-36.498053678869205
2020-04-30,North Carolina,observed,-35.867923087424
2020-05-01,North Carolina,observed,-35.2624251720487
2020-05-02,North Carolina,observed,-34.690001386515306
2020-05-03,North Carolina,observed,-34.1582051975497
2020-05-04,North Carolina,observed,-33.6730272633475
