,time_value,geo_value,cc,value,sample_size
44,2020-09-08,wv,44,72.76040440000001,177.05
89,2020-09-09,ut,44,78.8382053,710.21
140,2020-09-10,ut,44,77.64402220000001,1173.2148
191,2020-09-11,ut,44,78.6901944,1592.2196
242,2020-09-12,ut,44,78.7499942,2006.3651
293,2020-09-13,ut,44,79.2263835,2466.4086
344,2020-09-14,ut,44,79.050577,2894.4134
395,2020-09-15,ut,44,79.51550440000001,2994.3132
446,2020-09-16,ut,44,79.2631641,3025.3537
497,2020-09-17,ut,44,79.5771284,2954.3513
548,2020-09-18,ut,44,79.86561529999999,2897.3513
599,2020-09-19,ut,44,80.6210188,2886.2106
650,2020-09-20,ut,44,81.027992,2832.1719
701,2020-09-21,ut,44,81.3564888,2780.1671
752,2020-09-22,ut,44,81.89613879999999,2791.2618
803,2020-09-23,ut,44,81.96213540000001,2735.1526
854,2020-09-24,ut,44,82.9661848,2726.1841
905,2020-09-25,ut,44,83.20465259999999,2729.1817
956,2020-09-26,ut,44,82.91146390000002,2700.2349
1007,2020-09-27,ut,44,82.8086792,2736.4226
1058,2020-09-28,ut,44,83.18779350000001,2756.5149
1109,2020-09-29,ut,44,83.0421016,2750.5149
1160,2020-09-30,ut,44,83.41286170000001,2763.5685
1211,2020-10-01,ut,44,82.89901409999999,2762.5781
1262,2020-10-02,ut,44,82.76572309999999,2787.6096
1313,2020-10-03,ut,44,82.7630756,2792.6463
1364,2020-10-04,ut,44,82.92156990000001,2789.6072
1415,2020-10-05,ut,44,82.7835308,2819.522
1466,2020-10-06,ut,44,82.85682259999999,2878.2323
1517,2020-10-07,ut,44,82.782892,2918.1424
1568,2020-10-08,ut,44,83.3089528,2956.008
1619,2020-10-09,ut,44,83.26936090000001,2960.9789
1670,2020-10-10,ut,44,83.2398977,2937.8866
1721,2020-10-11,ut,44,83.24436879999999,2866.7356
1772,2020-10-12,ut,44,83.39601259999999,2844.7309
1823,2020-10-13,ut,44,83.2702967,2721.7309
1874,2020-10-14,ut,44,83.66342209999999,2713.8256
1925,2020-10-15,ut,44,83.53523,2710.9237
1976,2020-10-16,ut,44,83.66895509999999,2629.0191
2027,2020-10-17,ut,44,84.1840993,2562.9210000000003
2078,2020-10-18,ut,44,84.05406140000001,2585.9258
2129,2020-10-19,ut,44,84.6731498,2586.026
2180,2020-10-20,ut,44,85.1896293,2595.2186
2231,2020-10-21,ut,44,85.2415055,2489.1239
2282,2020-10-22,ut,44,85.43486290000001,2371.1191
2333,2020-10-23,ut,44,85.36843640000001,2374.0189
2384,2020-10-24,ut,44,84.9414819,2373.1194
2435,2020-10-25,ut,44,85.2487416,2314.1218
2486,2020-10-26,ut,44,85.0604429,2218.0216
2537,2020-10-27,ut,44,85.22578659999999,2121.0216
2588,2020-10-28,ut,44,86.016728,2055.1139
2639,2020-10-29,ut,44,86.4145834,1968.1115
2690,2020-10-30,ut,44,86.5951179,1905.1115
2741,2020-10-31,ut,44,87.7227348,1966.1091
2792,2020-11-01,ut,44,88.0365395,2051.1019
2843,2020-11-02,ut,44,88.3013536,2106.1019
2894,2020-11-03,ut,44,88.05679520000001,2155.0779
2945,2020-11-04,ut,44,87.6103949,2028.9856
2996,2020-11-05,ut,44,87.354681,2004.0194
3047,2020-11-06,ut,44,87.7364943,2033.8268
3098,2020-11-07,ut,44,87.4896774,1817.8268
3149,2020-11-08,ut,44,87.1406392,1581.8244
3200,2020-11-09,ut,44,87.0048015,1626.8220000000001
3251,2020-11-10,ut,44,88.64951540000001,1819.0941
3302,2020-11-11,ut,44,89.21520890000001,2137.0989
3353,2020-11-12,ut,44,89.7459314,2305.9672
3404,2020-11-13,ut,44,90.060565,2399.1646
3455,2020-11-14,ut,44,90.42155240000001,2657.2178
3506,2020-11-15,ut,44,90.7990873,2929.3179999999998
3557,2020-11-16,ut,44,91.29934229999999,2902.4127
3608,2020-11-17,ut,44,91.004724,2762.2593
3659,2020-11-18,ut,44,91.5217659,2671.2593
3710,2020-11-19,ut,44,91.79543249999999,2711.611
3761,2020-11-20,ut,44,92.1359441,2752.7088
3812,2020-11-21,ut,44,92.51560690000001,2744.7136
3863,2020-11-22,ut,44,92.72005209999999,2725.6665
3914,2020-11-23,ut,44,93.0513535,2740.5742
3965,2020-11-24,ut,44,93.079148,2751.5845
4016,2020-11-25,ut,44,92.83023100000001,2781.5485
4067,2020-11-26,ut,44,92.8473757,2732.2947
4118,2020-11-27,ut,44,92.7229313,2699.2947
4169,2020-11-28,ut,44,92.32112940000002,2714.2729999999997
4220,2020-11-29,ut,44,92.2033651,2712.4219
4271,2020-11-30,ut,44,91.98294090000002,2762.5221
4322,2020-12-01,ut,44,91.8811765,2826.4195
4373,2020-12-02,ut,44,91.9101243,2935.4555
4424,2020-12-03,ut,44,92.08630720000001,2975.5573
4475,2020-12-04,ut,44,91.93539609999999,2969.4571
4526,2020-12-05,ut,44,91.9179638,2975.4232
4577,2020-12-06,ut,44,92.2264892,2964.2599
4628,2020-12-07,ut,44,92.4928523,2936.2647
90,2020-09-09,va,45,88.9784437,1854.4503
141,2020-09-10,va,45,89.0875372,3081.2483
192,2020-09-11,va,45,89.38932109999999,4221.3547
243,2020-09-12,va,45,89.6221395,5377.8428
294,2020-09-13,va,45,89.68905490000002,6524.9876
345,2020-09-14,va,45,89.46321529999999,7602.0869
396,2020-09-15,va,45,89.454913,8049.7529
447,2020-09-16,va,45,89.64831679999999,7898.0729
498,2020-09-17,va,45,90.1043021,7744.4891
549,2020-09-18,va,45,89.9198444,7565.8415
600,2020-09-19,va,45,89.8134495,7369.6688
651,2020-09-20,va,45,89.5546122,7211.5891
702,2020-09-21,va,45,89.6756957,7113.49
753,2020-09-22,va,45,89.8335655,6966.5893
804,2020-09-23,va,45,89.7441194,6904.4187
855,2020-09-24,va,45,89.40938790000001,6765.1698
906,2020-09-25,va,45,89.32023259999998,6780.1627
957,2020-09-26,va,45,89.153665,6729.9981
1008,2020-09-27,va,45,89.05744159999999,6859.0356
1059,2020-09-28,va,45,88.9529948,6916.1661
1110,2020-09-29,va,45,88.6822219,6922.4906
1161,2020-09-30,va,45,88.1819321,6784.6642
1212,2020-10-01,va,45,88.1160404,6786.4339
1263,2020-10-02,va,45,88.2144699,6716.4874
1314,2020-10-03,va,45,88.7045353,6748.2841
1365,2020-10-04,va,45,88.9772822,6693.2084
1416,2020-10-05,va,45,89.49890450000001,6642.703
1467,2020-10-06,va,45,89.5446312,6813.3651
1518,2020-10-07,va,45,89.7149353,6961.4608
1569,2020-10-08,va,45,89.8407227,6991.9315
1620,2020-10-09,va,45,89.9560618,7195.1992
1671,2020-10-10,va,45,89.8457808,7355.5499
1722,2020-10-11,va,45,89.9784438,7428.2324
1773,2020-10-12,va,45,89.9695567,7342.17
1824,2020-10-13,va,45,90.2316212,7084.4797
1875,2020-10-14,va,45,90.5082953,6893.8447
1926,2020-10-15,va,45,90.48247370000001,6780.3692
1977,2020-10-16,va,45,90.4733878,6447.1989
2028,2020-10-17,va,45,90.52876979999999,6100.3373
2079,2020-10-18,va,45,90.54398929999999,5803.4393
2130,2020-10-19,va,45,90.33944709999999,5752.2359
2181,2020-10-20,va,45,90.4356748,5756.5238
2232,2020-10-21,va,45,90.4522637,5740.8312
2283,2020-10-22,va,45,90.2268322,5651.4211
2334,2020-10-23,va,45,90.3013311,5582.593000000001
2385,2020-10-24,va,45,90.34261090000001,5575.7899
2436,2020-10-25,va,45,90.255418,5523.6146
2487,2020-10-26,va,45,89.8227498,5497.3506
2538,2020-10-27,va,45,89.4501149,5299.5345
2589,2020-10-28,va,45,89.7804791,5114.6224
2640,2020-10-29,va,45,90.2367465,4927.3356
2691,2020-10-30,va,45,90.1525917,4683.8357
2742,2020-10-31,va,45,89.8772054,4733.8249
2793,2020-11-01,va,45,90.1103628,4754.5142
2844,2020-11-02,va,45,90.66990890000001,4802.4665
2895,2020-11-03,va,45,90.8861107,4868.9253
2946,2020-11-04,va,45,90.48692159999999,4566.5173
2997,2020-11-05,va,45,90.1385516,4358.6679
3048,2020-11-06,va,45,90.4502573,4511.6085
3099,2020-11-07,va,45,90.5521373,4063.8114
3150,2020-11-08,va,45,90.3565546,3596.7349
3201,2020-11-09,va,45,89.94550240000001,3373.3526
3252,2020-11-10,va,45,90.17784300000001,3577.324
3303,2020-11-11,va,45,90.5028512,4128.2477
3354,2020-11-12,va,45,90.75754609999998,4555.0855
3405,2020-11-13,va,45,90.9856676,4693.3532
3456,2020-11-14,va,45,90.9567229,5201.2181
3507,2020-11-15,va,45,91.1794043,5841.2063
3558,2020-11-16,va,45,91.4667103,6119.9383
3609,2020-11-17,va,45,91.6381267,6087.7433
3660,2020-11-18,va,45,91.8025779,6059.0637
3711,2020-11-19,va,45,92.1352973,6112.9209
3762,2020-11-20,va,45,92.23167,6209.5034
3813,2020-11-21,va,45,92.6487759,6272.3212
3864,2020-11-22,va,45,92.9646621,6252.4964
3915,2020-11-23,va,45,93.32906080000001,6231.2019
3966,2020-11-24,va,45,93.50199599999999,6232.6773
4017,2020-11-25,va,45,93.7117564,6200.5886
4068,2020-11-26,va,45,93.43332840000001,6226.9786
4119,2020-11-27,va,45,93.427426,6269.0625
4170,2020-11-28,va,45,93.4716319,6342.1503
4221,2020-11-29,va,45,93.3999001,6469.0551
4272,2020-11-30,va,45,93.37482179999999,6503.1254
4323,2020-12-01,va,45,93.48351170000001,6666.6111
4374,2020-12-02,va,45,93.4534522,6884.9606
4425,2020-12-03,va,45,93.5897379,7065.9107
4476,2020-12-04,va,45,93.717215,7059.3546
4527,2020-12-05,va,45,93.73262820000001,7066.0037
4578,2020-12-06,va,45,93.8737371,7033.6508
4629,2020-12-07,va,45,94.0669233,7121.721
91,2020-09-09,vt,46,89.0186916,213.0
142,2020-09-10,vt,46,90.21447979999999,372.0001
193,2020-09-11,vt,46,90.9533092,513.0001
244,2020-09-12,vt,46,91.1303011,636.0002
295,2020-09-13,vt,46,91.1011546,780.0002
346,2020-09-14,vt,46,91.3398721,917.0003
397,2020-09-15,vt,46,90.9707753,957.0003
448,2020-09-16,vt,46,91.48380709999999,956.0004
499,2020-09-17,vt,46,91.1316687,918.0004
550,2020-09-18,vt,46,91.1199155,883.0006
601,2020-09-19,vt,46,91.2817612,865.0006
652,2020-09-20,vt,46,91.077842,834.0009
703,2020-09-21,vt,46,90.7185598,834.0008
754,2020-09-22,vt,46,90.1807203,829.0008
805,2020-09-23,vt,46,91.1260685,816.0009
856,2020-09-24,vt,46,91.5307384,796.0010000000001
907,2020-09-25,vt,46,91.3572304,780.0008
958,2020-09-26,vt,46,91.10671440000002,758.0007
1009,2020-09-27,vt,46,91.011967,750.0008
1060,2020-09-28,vt,46,90.7557075,740.0010000000001
1111,2020-09-29,vt,46,91.30725009999999,741.0011
1162,2020-09-30,vt,46,90.3950676,733.0010000000001
1213,2020-10-01,vt,46,90.63377109999999,709.0008
1264,2020-10-02,vt,46,90.75794870000001,751.0008
1315,2020-10-03,vt,46,91.02883179999999,796.0010000000001
1366,2020-10-04,vt,46,91.5536345,810.0009
1417,2020-10-05,vt,46,92.4873804,791.0007
1468,2020-10-06,vt,46,92.8660112,805.0007
1519,2020-10-07,vt,46,93.1265265,821.0007
1570,2020-10-08,vt,46,93.3139589,859.0007
1621,2020-10-09,vt,46,93.56197970000001,830.0008
1672,2020-10-10,vt,46,93.6024892,804.0006
1723,2020-10-11,vt,46,93.65384859999999,779.0003
1774,2020-10-12,vt,46,93.3889644,778.0005
1825,2020-10-13,vt,46,93.6015865,757.0004
1876,2020-10-14,vt,46,93.89262240000001,744.0006
1927,2020-10-15,vt,46,92.75861490000001,724.0008
1978,2020-10-16,vt,46,92.917245,712.0008
2029,2020-10-17,vt,46,93.3004194,708.0011
2080,2020-10-18,vt,46,92.82786690000002,731.0012
2131,2020-10-19,vt,46,92.9665716,717.0012
2182,2020-10-20,vt,46,92.36694770000001,713.0014
2233,2020-10-21,vt,46,91.78177,723.0014
2284,2020-10-22,vt,46,92.68127059999999,730.0012
2335,2020-10-23,vt,46,92.8861895,737.0011
2386,2020-10-24,vt,46,92.29167740000001,719.0010000000001
2437,2020-10-25,vt,46,93.2510993,688.0011
2488,2020-10-26,vt,46,93.30986949999999,709.0011
2539,2020-10-27,vt,46,93.8970687,679.0011
2590,2020-10-28,vt,46,94.5468594,650.001
2641,2020-10-29,vt,46,94.50637900000001,627.0011
2692,2020-10-30,vt,46,94.67906479999999,591.0012
2743,2020-10-31,vt,46,94.9081897,598.0011
2794,2020-11-01,vt,46,94.316321,606.0012
2845,2020-11-02,vt,46,93.8758376,595.0015
2896,2020-11-03,vt,46,93.1404844,604.0019
2947,2020-11-04,vt,46,92.9999853,549.0017
2998,2020-11-05,vt,46,92.9841724,505.0016
3049,2020-11-06,vt,46,92.6851698,539.0016
3100,2020-11-07,vt,46,92.79916999999999,492.0015
3151,2020-11-08,vt,46,93.264813,437.0012
3202,2020-11-09,vt,46,93.5445896,425.0008
3253,2020-11-10,vt,46,94.4560704,477.0003
3304,2020-11-11,vt,46,94.63972259999998,568.0004
3355,2020-11-12,vt,46,94.14062870000001,639.0004
3406,2020-11-13,vt,46,93.9749637,638.0003
3457,2020-11-14,vt,46,93.81944870000001,719.0005
3508,2020-11-15,vt,46,93.7578862,792.0006
3559,2020-11-16,vt,46,94.18022890000002,798.0005
3610,2020-11-17,vt,46,94.6382457,773.0004
3661,2020-11-18,vt,46,94.3537453,734.0005
3712,2020-11-19,vt,46,95.12032409999999,747.0005
3763,2020-11-20,vt,46,95.1298746,769.0007
3814,2020-11-21,vt,46,95.5019586,766.0005
3865,2020-11-22,vt,46,95.3776066,767.0004
3916,2020-11-23,vt,46,95.5019592,766.0006
3967,2020-11-24,vt,46,95.66088470000001,748.0006
4018,2020-11-25,vt,46,96.5581995,798.0004
4069,2020-11-26,vt,46,96.2799514,792.0004
4120,2020-11-27,vt,46,96.58944749999999,776.0002
4171,2020-11-28,vt,46,96.6199001,783.0005
4222,2020-11-29,vt,46,97.31585720000001,800.0006
4273,2020-11-30,vt,46,96.75707740000001,847.0005
4324,2020-12-01,vt,46,96.28191149999999,900.0006
4375,2020-12-02,vt,46,95.7552427,906.0012
4426,2020-12-03,vt,46,96.1159797,913.0014
4477,2020-12-04,vt,46,96.145729,946.0014
4528,2020-12-05,vt,46,96.2943687,957.0014
4579,2020-12-06,vt,46,95.90674250000001,964.0016
4630,2020-12-07,vt,46,96.4248764,964.0016
92,2020-09-09,wa,47,90.8103395,1886.9914
143,2020-09-10,wa,47,89.6615195,2982.9859
194,2020-09-11,wa,47,90.0125308,3998.9783
245,2020-09-12,wa,47,90.1024241,5075.9674
296,2020-09-13,wa,47,90.50643609999999,6218.9571
347,2020-09-14,wa,47,90.5664297,7201.9526
398,2020-09-15,wa,47,90.5974182,7363.9516
449,2020-09-16,wa,47,90.5160472,7226.9514
500,2020-09-17,wa,47,91.15125400000001,6999.956999999999
551,2020-09-18,wa,47,91.0157167,6860.9575
602,2020-09-19,wa,47,91.0419772,6668.9596
653,2020-09-20,wa,47,90.56206800000001,6403.9667
704,2020-09-21,wa,47,90.0922006,6291.9645
755,2020-09-22,wa,47,90.09250809999999,6271.9619999999995
806,2020-09-23,wa,47,89.96490870000001,6261.9565
857,2020-09-24,wa,47,89.7499664,6276.9521
908,2020-09-25,wa,47,89.82149559999999,6271.9491
959,2020-09-26,wa,47,89.85961040000001,6265.9535
1010,2020-09-27,wa,47,89.85316350000001,6330.9479
1061,2020-09-28,wa,47,90.15306240000001,6401.9501
1112,2020-09-29,wa,47,89.94954129999999,6341.9503
1163,2020-09-30,wa,47,90.14751059999999,6235.9567
1214,2020-10-01,wa,47,90.2037766,6230.9577
1265,2020-10-02,wa,47,90.21162640000001,6235.9667
1316,2020-10-03,wa,47,90.3187122,6242.9679
1367,2020-10-04,wa,47,90.7279941,6248.9712
1418,2020-10-05,wa,47,90.83440959999999,6266.9705
1469,2020-10-06,wa,47,90.8459611,6405.9697
1520,2020-10-07,wa,47,90.8446721,6557.9721
1571,2020-10-08,wa,47,90.9331554,6621.9689
1622,2020-10-09,wa,47,91.04179509999999,6679.9635
1673,2020-10-10,wa,47,90.92067220000001,6689.9623
1724,2020-10-11,wa,47,90.70734509999998,6643.9611
1775,2020-10-12,wa,47,90.80299040000001,6549.9587
1826,2020-10-13,wa,47,91.1894061,6405.9597
1877,2020-10-14,wa,47,91.17422320000001,6292.9616
1928,2020-10-15,wa,47,91.26916659999999,6223.9613
1979,2020-10-16,wa,47,91.2767687,6045.9668
2030,2020-10-17,wa,47,91.5497456,5909.97
2081,2020-10-18,wa,47,91.6781791,5820.9734
2132,2020-10-19,wa,47,91.6991956,5895.9743
2183,2020-10-20,wa,47,91.5069015,5891.9777
2234,2020-10-21,wa,47,91.61651040000001,5813.9735
2285,2020-10-22,wa,47,91.50711340000001,5691.9725
2336,2020-10-23,wa,47,91.65783259999999,5662.9705
2387,2020-10-24,wa,47,91.6131793,5608.9673
2438,2020-10-25,wa,47,91.7575334,5500.9683
2489,2020-10-26,wa,47,92.0057143,5258.9684
2540,2020-10-27,wa,47,92.11105450000001,4986.967000000001
2591,2020-10-28,wa,47,92.3426236,4732.9713
2642,2020-10-29,wa,47,92.31550959999998,4429.977
2693,2020-10-30,wa,47,92.1837816,4188.9789
2744,2020-10-31,wa,47,92.0206574,4165.9824
2795,2020-11-01,wa,47,91.65286440000001,4221.9792
2846,2020-11-02,wa,47,91.38818640000001,4277.9802
2897,2020-11-03,wa,47,91.3829387,4286.9781
2948,2020-11-04,wa,47,91.1069944,4018.975
2999,2020-11-05,wa,47,91.3372747,3894.9759999999997
3050,2020-11-06,wa,47,91.3418325,4000.975
3101,2020-11-07,wa,47,91.2821196,3617.9737
3152,2020-11-08,wa,47,91.3589979,3221.9792
3203,2020-11-09,wa,47,91.8122488,3204.9804
3254,2020-11-10,wa,47,91.64526579999999,3499.9815
3305,2020-11-11,wa,47,92.17531579999999,3979.9773
3356,2020-11-12,wa,47,92.3274868,4462.9741
3407,2020-11-13,wa,47,92.4896423,4585.9706
3458,2020-11-14,wa,47,92.9052888,5192.9648
3509,2020-11-15,wa,47,93.0551145,5808.9561
3560,2020-11-16,wa,47,93.01107320000001,5986.9551
3611,2020-11-17,wa,47,93.27544759999999,5924.9528
3662,2020-11-18,wa,47,93.29263809999999,5969.9571
3713,2020-11-19,wa,47,93.4444461,6031.9547
3764,2020-11-20,wa,47,93.682295,6179.9581
3815,2020-11-21,wa,47,93.8542752,6173.956
3866,2020-11-22,wa,47,94.19422759999999,6104.9559
3917,2020-11-23,wa,47,94.0956401,6019.9558
3968,2020-11-24,wa,47,94.32499770000001,5998.956999999999
4019,2020-11-25,wa,47,94.437919,5958.9581
4070,2020-11-26,wa,47,94.3986014,5934.9568
4121,2020-11-27,wa,47,94.3304432,5845.9579
4172,2020-11-28,wa,47,94.20874520000001,5843.9613
4223,2020-11-29,wa,47,94.3249947,5857.9655
4274,2020-11-30,wa,47,94.72414609999998,5997.9645
4325,2020-12-01,wa,47,94.978656,6321.9645
4376,2020-12-02,wa,47,94.9710041,6550.96
4427,2020-12-03,wa,47,95.06667709999999,6596.9646
4478,2020-12-04,wa,47,95.2667105,6682.8274
4529,2020-12-05,wa,47,95.56726450000001,6684.8241
4580,2020-12-06,wa,47,95.61358270000001,6709.8276
4631,2020-12-07,wa,47,95.68207690000001,6746.8274
93,2020-09-09,wi,48,83.52581409999999,1470.9999
144,2020-09-10,wi,48,83.28523359999998,2425.001
195,2020-09-11,wi,48,83.47461949999999,3299.9848
246,2020-09-12,wi,48,83.6269848,4197.9853
297,2020-09-13,wi,48,83.62895340000001,5071.9872
348,2020-09-14,wi,48,83.2629427,5922.9882
399,2020-09-15,wi,48,82.9401815,6273.9894
450,2020-09-16,wi,48,82.9620126,6193.9905
501,2020-09-17,wi,48,82.9060047,6044.9903
552,2020-09-18,wi,48,82.6796224,5914.0073
603,2020-09-19,wi,48,82.8668267,5751.008000000001
654,2020-09-20,wi,48,82.9523011,5685.9904
705,2020-09-21,wi,48,83.0548624,5625.9906
756,2020-09-22,wi,48,83.15964670000001,5565.9907
807,2020-09-23,wi,48,83.2091798,5504.9901
858,2020-09-24,wi,48,83.0950603,5455.9896
909,2020-09-25,wi,48,83.2784985,5473.9898
960,2020-09-26,wi,48,83.1037299,5517.9725
1011,2020-09-27,wi,48,83.3362589,5606.9898
1062,2020-09-28,wi,48,83.66095770000001,5644.9888
1113,2020-09-29,wi,48,83.2478734,5660.9707
1164,2020-09-30,wi,48,83.27440849999999,5669.954000000001
1215,2020-10-01,wi,48,83.90993859999999,5806.9368
1266,2020-10-02,wi,48,84.48405090000001,5834.9369
1317,2020-10-03,wi,48,85.11594240000001,5813.954000000001
1368,2020-10-04,wi,48,85.74022690000001,5752.9534
1419,2020-10-05,wi,48,86.31248070000001,5788.9542
1470,2020-10-06,wi,48,86.93990140000001,5913.9722
1521,2020-10-07,wi,48,87.5289199,6040.9891
1572,2020-10-08,wi,48,87.43979920000001,6022.0064
1623,2020-10-09,wi,48,87.4688858,6028.0058
1674,2020-10-10,wi,48,87.1038885,6089.9965
1725,2020-10-11,wi,48,86.7585761,6051.9865
1776,2020-10-12,wi,48,86.7978973,5963.9695
1827,2020-10-13,wi,48,87.193416,5749.9614
1878,2020-10-14,wi,48,87.22038020000001,5589.9449
1929,2020-10-15,wi,48,87.421865,5448.9455
1980,2020-10-16,wi,48,87.1786089,5329.9457
2031,2020-10-17,wi,48,87.39490579999999,5238.9545
2082,2020-10-18,wi,48,87.5022946,5195.9636
2133,2020-10-19,wi,48,87.3702699,5204.9806
2184,2020-10-20,wi,48,87.5867566,5182.9884
2235,2020-10-21,wi,48,87.62754179999999,5095.0043
2286,2020-10-22,wi,48,87.70589090000001,5038.0036
2337,2020-10-23,wi,48,87.8542839,5009.0035
2388,2020-10-24,wi,48,87.8884444,4858.0034
2439,2020-10-25,wi,48,87.9623647,4730.0031
2490,2020-10-26,wi,48,88.0802564,4609.0027
2541,2020-10-27,wi,48,87.8417647,4386.9756
2592,2020-10-28,wi,48,87.9447655,4241.9751
2643,2020-10-29,wi,48,88.54106209999999,4008.9746
2694,2020-10-30,wi,48,88.88437979999999,3763.9739
2745,2020-10-31,wi,48,88.8437661,3821.9747
2796,2020-11-01,wi,48,88.85280329999999,3860.9593
2847,2020-11-02,wi,48,89.1419338,3926.9591
2898,2020-11-03,wi,48,88.84895959999999,4020.9682
2949,2020-11-04,wi,48,88.9054257,3725.9686
3000,2020-11-05,wi,48,88.46485390000001,3626.9688
3051,2020-11-06,wi,48,88.75113370000001,3745.9696
3102,2020-11-07,wi,48,88.5644412,3404.9691
3153,2020-11-08,wi,48,88.07701920000001,3097.9851
3204,2020-11-09,wi,48,87.60737280000001,2915.9852
3255,2020-11-10,wi,48,89.0760434,3116.0034
3306,2020-11-11,wi,48,89.27888840000001,3660.0047
3357,2020-11-12,wi,48,89.3624943,4046.0051
3408,2020-11-13,wi,48,89.0868363,4237.0048
3459,2020-11-14,wi,48,89.1974585,4734.0052
3510,2020-11-15,wi,48,89.7783944,5188.9958
3561,2020-11-16,wi,48,89.99995390000001,5373.9872
3612,2020-11-17,wi,48,89.76217240000001,5297.9865
3663,2020-11-18,wi,48,89.84040290000002,5200.9858
3714,2020-11-19,wi,48,89.9809263,5253.9868
3765,2020-11-20,wi,48,90.2574901,5279.9872
3816,2020-11-21,wi,48,90.580506,5269.9859
3867,2020-11-22,wi,48,90.4305317,5270.9784
3918,2020-11-23,wi,48,90.50176280000001,5299.9868
3969,2020-11-24,wi,48,90.33978499999999,5324.9705
4020,2020-11-25,wi,48,90.4846828,5384.9613
4071,2020-11-26,wi,48,90.3229749,5325.9615
4122,2020-11-27,wi,48,90.0438922,5246.9524
4173,2020-11-28,wi,48,89.8466588,5213.9533
4224,2020-11-29,wi,48,89.9059718,5204.9702
4275,2020-11-30,wi,48,90.1357005,5234.9704
4326,2020-12-01,wi,48,90.2837718,5427.9781
4377,2020-12-02,wi,48,90.22449540000001,5476.9873
4428,2020-12-03,wi,48,90.479979,5602.9866
4479,2020-12-04,wi,48,90.79062359999999,5639.9954
4530,2020-12-05,wi,48,91.0884806,5648.995
4581,2020-12-06,wi,48,90.8339001,5622.9863
4632,2020-12-07,wi,48,90.5590848,5596.9774
94,2020-09-09,wv,49,79.55538709999999,559.0512
145,2020-09-10,wv,49,79.83350909999999,894.0521
196,2020-09-11,wv,49,80.6481225,1190.1019999999999
247,2020-09-12,wv,49,80.999271,1512.1029999999998
298,2020-09-13,wv,49,81.75787199999999,1838.1533
349,2020-09-14,wv,49,82.059787,2181.2528
400,2020-09-15,wv,49,83.0997319,2339.2037
451,2020-09-16,wv,49,83.59106949999999,2275.2032
502,2020-09-17,wv,49,84.39962059999999,2284.2034
553,2020-09-18,wv,49,84.36452840000001,2260.2033
604,2020-09-19,wv,49,84.4601606,2216.2031
655,2020-09-20,wv,49,84.00888509999999,2191.1536
706,2020-09-21,wv,49,83.9655848,2129.1045
757,2020-09-22,wv,49,83.87366490000001,2061.1536
808,2020-09-23,wv,49,83.5906545,2062.1542
859,2020-09-24,wv,49,83.6410358,1995.1545
910,2020-09-25,wv,49,84.0452264,1970.2044
961,2020-09-26,wv,49,84.6075689,1977.2541
1012,2020-09-27,wv,49,84.84304399999999,1968.4027
1063,2020-09-28,wv,49,84.60074190000002,1950.4018
1114,2020-09-29,wv,49,84.9773513,1979.3525
1165,2020-09-30,wv,49,84.41598559999998,1959.3524
1216,2020-10-01,wv,49,84.8176727,1945.3518
1267,2020-10-02,wv,49,84.8792723,2039.253
1318,2020-10-03,wv,49,84.4026387,2060.2525
1369,2020-10-04,wv,49,84.6584531,2088.1042
1420,2020-10-05,wv,49,85.572356,2158.0559
1471,2020-10-06,wv,49,85.3036328,2241.0568
